entry_name,item_no,item_code,item_name,timing_group,support_type,requirement_symbol,requirement_meaning,data_type,xml_data_type,act_mood_code,observation_class_code,observation_mood_code,xml_unit,code_table_oid,note
実績評価情報,1608,1042001034,実績評価時の拡張期血圧,legal_report,active,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1608,1042001034,実績評価時の拡張期血圧,legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1609,1042001044,実績評価時の腹囲・体重の改善,second_claim,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24090,
実績評価情報,1609,1042001044,実績評価時の腹囲・体重の改善,second_claim,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24090,
実績評価情報,1609,1042001044,実績評価時の腹囲・体重の改善,second_claim,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24090,
実績評価情報,1609,1042001044,実績評価時の腹囲・体重の改善,legal_report,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24090,
実績評価情報,1609,1042001044,実績評価時の腹囲・体重の改善,legal_report,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24090,
実績評価情報,1609,1042001044,実績評価時の腹囲・体重の改善,legal_report,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24090,
実績評価情報,1610,1042001042,実績評価時の生活習慣の改善(食習慣),second_claim,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1610,1042001042,実績評価時の生活習慣の改善(食習慣),second_claim,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1610,1042001042,実績評価時の生活習慣の改善(食習慣),second_claim,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1610,1042001042,実績評価時の生活習慣の改善(食習慣),legal_report,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1610,1042001042,実績評価時の生活習慣の改善(食習慣),legal_report,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1610,1042001042,実績評価時の生活習慣の改善(食習慣),legal_report,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1611,1042001041,実績評価時の生活習慣の改善(運動習慣),second_claim,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1611,1042001041,実績評価時の生活習慣の改善(運動習慣),second_claim,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1611,1042001041,実績評価時の生活習慣の改善(運動習慣),second_claim,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1611,1042001041,実績評価時の生活習慣の改善(運動習慣),legal_report,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1611,1042001041,実績評価時の生活習慣の改善(運動習慣),legal_report,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1611,1042001041,実績評価時の生活習慣の改善(運動習慣),legal_report,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1612,1042001043,実績評価時の生活習慣の改善(喫煙習慣),second_claim,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24130,"0:禁煙未達成 1:禁煙達成 8:非喫煙 9:禁煙目標なし"
実績評価情報,1612,1042001043,実績評価時の生活習慣の改善(喫煙習慣),second_claim,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24130,"0:禁煙未達成 1:禁煙達成 8:非喫煙 9:禁煙目標なし"
実績評価情報,1612,1042001043,実績評価時の生活習慣の改善(喫煙習慣),second_claim,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24130,"0:禁煙未達成 1:禁煙達成 8:非喫煙 9:禁煙目標なし"
実績評価情報,1612,1042001043,実績評価時の生活習慣の改善(喫煙習慣),legal_report,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24130,"0:禁煙未達成 1:禁煙達成 8:非喫煙 9:禁煙目標なし"
実績評価情報,1612,1042001043,実績評価時の生活習慣の改善(喫煙習慣),legal_report,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24130,"0:禁煙未達成 1:禁煙達成 8:非喫煙 9:禁煙目標なし"
実績評価情報,1612,1042001043,実績評価時の生活習慣の改善(喫煙習慣),legal_report,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24130,"0:禁煙未達成 1:禁煙達成 8:非喫煙 9:禁煙目標なし"
実績評価情報,1613,1042001045,実績評価時の生活習慣の改善(休養習慣),second_claim,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1613,1042001045,実績評価時の生活習慣の改善(休養習慣),second_claim,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1613,1042001045,実績評価時の生活習慣の改善(休養習慣),second_claim,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1613,1042001045,実績評価時の生活習慣の改善(休養習慣),legal_report,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1613,1042001045,実績評価時の生活習慣の改善(休養習慣),legal_report,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1613,1042001045,実績評価時の生活習慣の改善(休養習慣),legal_report,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1614,1042001046,実績評価時の生活習慣の改善(その他の生活習慣),second_claim,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1614,1042001046,実績評価時の生活習慣の改善(その他の生活習慣),second_claim,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1614,1042001046,実績評価時の生活習慣の改善(その他の生活習慣),second_claim,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1614,1042001046,実績評価時の生活習慣の改善(その他の生活習慣),legal_report,motivational,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1614,1042001046,実績評価時の生活習慣の改善(その他の生活習慣),legal_report,active,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1614,1042001046,実績評価時の生活習慣の改善(その他の生活習慣),legal_report,motivational_equivalent,○,必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
実績評価情報,1615,1042001060,実績評価時のポイント(アウトカム評価の合計),second_claim,motivational,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,"自動計算(1609+1610+1611+1612+1613+1614) 自動計算定義表を参照。"
実績評価情報,1615,1042001060,実績評価時のポイント(アウトカム評価の合計),second_claim,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,"自動計算(1609+1610+1611+1612+1613+1614) 自動計算定義表を参照。"
実績評価情報,1615,1042001060,実績評価時のポイント(アウトカム評価の合計),second_claim,motivational_equivalent,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,"自動計算(1609+1610+1611+1612+1613+1614) 自動計算定義表を参照。"
実績評価情報,1615,1042001060,実績評価時のポイント(アウトカム評価の合計),legal_report,motivational,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,"自動計算(1609+1610+1611+1612+1613+1614) 自動計算定義表を参照。"
実績評価情報,1615,1042001060,実績評価時のポイント(アウトカム評価の合計),legal_report,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,"自動計算(1609+1610+1611+1612+1613+1614) 自動計算定義表を参照。"
実績評価情報,1615,1042001060,実績評価時のポイント(アウトカム評価の合計),legal_report,motivational_equivalent,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,"自動計算(1609+1610+1611+1612+1613+1614) 自動計算定義表を参照。"
実績評価情報,1616,1042001090,実績評価情報,second_claim,motivational,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,
実績評価情報,1616,1042001090,実績評価情報,second_claim,active,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,
実績評価情報,1616,1042001090,実績評価情報,second_claim,motivational_equivalent,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,
計画上の集計情報,1702,1041020010,計画上の継続的な支援の合計実施時間(個別支援(対面)),first_claim,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1702,1041020010,計画上の継続的な支援の合計実施時間(個別支援(対面)),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1702,1041020010,計画上の継続的な支援の合計実施時間(個別支援(対面)),second_claim,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1702,1041020010,計画上の継続的な支援の合計実施時間(個別支援(対面)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1702,1041020010,計画上の継続的な支援の合計実施時間(個別支援(対面)),legal_report,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1702,1041020010,計画上の継続的な支援の合計実施時間(個別支援(対面)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1703,1041010020,計画上の継続的な支援の実施回数(個別支援(遠隔)),first_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1703,1041010020,計画上の継続的な支援の実施回数(個別支援(遠隔)),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1703,1041010020,計画上の継続的な支援の実施回数(個別支援(遠隔)),second_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1703,1041010020,計画上の継続的な支援の実施回数(個別支援(遠隔)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1703,1041010020,計画上の継続的な支援の実施回数(個別支援(遠隔)),legal_report,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1703,1041010020,計画上の継続的な支援の実施回数(個別支援(遠隔)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1704,1041020020,計画上の継続的な支援の合計実施時間(個別支援(遠隔)),first_claim,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1704,1041020020,計画上の継続的な支援の合計実施時間(個別支援(遠隔)),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1704,1041020020,計画上の継続的な支援の合計実施時間(個別支援(遠隔)),second_claim,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1704,1041020020,計画上の継続的な支援の合計実施時間(個別支援(遠隔)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1704,1041020020,計画上の継続的な支援の合計実施時間(個別支援(遠隔)),legal_report,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1704,1041020020,計画上の継続的な支援の合計実施時間(個別支援(遠隔)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1705,1041010030,計画上の継続的な支援の実施回数(グループ支援(対面)),first_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1705,1041010030,計画上の継続的な支援の実施回数(グループ支援(対面)),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1705,1041010030,計画上の継続的な支援の実施回数(グループ支援(対面)),second_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1705,1041010030,計画上の継続的な支援の実施回数(グループ支援(対面)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1705,1041010030,計画上の継続的な支援の実施回数(グループ支援(対面)),legal_report,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1705,1041010030,計画上の継続的な支援の実施回数(グループ支援(対面)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1706,1041020030,計画上の継続的な支援の合計実施時間(グループ支援(対面)),first_claim,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1706,1041020030,計画上の継続的な支援の合計実施時間(グループ支援(対面)),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1706,1041020030,計画上の継続的な支援の合計実施時間(グループ支援(対面)),second_claim,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1706,1041020030,計画上の継続的な支援の合計実施時間(グループ支援(対面)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1706,1041020030,計画上の継続的な支援の合計実施時間(グループ支援(対面)),legal_report,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1706,1041020030,計画上の継続的な支援の合計実施時間(グループ支援(対面)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1707,1041010040,計画上の継続的な支援の実施回数(グループ支援(遠隔)),first_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1707,1041010040,計画上の継続的な支援の実施回数(グループ支援(遠隔)),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1707,1041010040,計画上の継続的な支援の実施回数(グループ支援(遠隔)),second_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1707,1041010040,計画上の継続的な支援の実施回数(グループ支援(遠隔)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1707,1041010040,計画上の継続的な支援の実施回数(グループ支援(遠隔)),legal_report,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1707,1041010040,計画上の継続的な支援の実施回数(グループ支援(遠隔)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1708,1041020040,計画上の継続的な支援の合計実施時間(グループ支援(遠隔)),first_claim,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1708,1041020040,計画上の継続的な支援の合計実施時間(グループ支援(遠隔)),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1708,1041020040,計画上の継続的な支援の合計実施時間(グループ支援(遠隔)),second_claim,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1708,1041020040,計画上の継続的な支援の合計実施時間(グループ支援(遠隔)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1708,1041020040,計画上の継続的な支援の合計実施時間(グループ支援(遠隔)),legal_report,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1708,1041020040,計画上の継続的な支援の合計実施時間(グループ支援(遠隔)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1709,1041010050,計画上の継続的な支援の実施回数(電話),first_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1709,1041010050,計画上の継続的な支援の実施回数(電話),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1709,1041010050,計画上の継続的な支援の実施回数(電話),second_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1709,1041010050,計画上の継続的な支援の実施回数(電話),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1709,1041010050,計画上の継続的な支援の実施回数(電話),legal_report,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1709,1041010050,計画上の継続的な支援の実施回数(電話),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1710,1041020050,計画上の継続的な支援の合計実施時間(電話),first_claim,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1710,1041020050,計画上の継続的な支援の合計実施時間(電話),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1710,1041020050,計画上の継続的な支援の合計実施時間(電話),second_claim,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1710,1041020050,計画上の継続的な支援の合計実施時間(電話),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1710,1041020050,計画上の継続的な支援の合計実施時間(電話),legal_report,active,○,必須入力項目,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1710,1041020050,計画上の継続的な支援の合計実施時間(電話),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,INT,OBS,INT,min,,
計画上の集計情報,1711,1041010060,計画上の継続的な支援の実施回数(電子メール等),first_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1711,1041010060,計画上の継続的な支援の実施回数(電子メール等),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1711,1041010060,計画上の継続的な支援の実施回数(電子メール等),second_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1711,1041010060,計画上の継続的な支援の実施回数(電子メール等),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1711,1041010060,計画上の継続的な支援の実施回数(電子メール等),legal_report,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1711,1041010060,計画上の継続的な支援の実施回数(電子メール等),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,
計画上の集計情報,1712,1041010070,計画上の継続的な支援によるポイント(合計),first_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,"自動計算(1701+1703+1705+1707+1709+1711) 自動計算定義表を参照。"
計画上の集計情報,1712,1041010070,計画上の継続的な支援によるポイント(合計),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,"自動計算(1701+1703+1705+1707+1709+1711) 自動計算定義表を参照。"
計画上の集計情報,1712,1041010070,計画上の継続的な支援によるポイント(合計),second_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,"自動計算(1701+1703+1705+1707+1709+1711) 自動計算定義表を参照。"
計画上の集計情報,1712,1041010070,計画上の継続的な支援によるポイント(合計),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,"自動計算(1701+1703+1705+1707+1709+1711) 自動計算定義表を参照。"
計画上の集計情報,1712,1041010070,計画上の継続的な支援によるポイント(合計),legal_report,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,"自動計算(1701+1703+1705+1707+1709+1711) 自動計算定義表を参照。"
計画上の集計情報,1712,1041010070,計画上の継続的な支援によるポイント(合計),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,"自動計算(1701+1703+1705+1707+1709+1711) 自動計算定義表を参照。"
計画上の集計情報,1713,1041010080,計画上のポイント(合計),first_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,"自動計算(1303+1345+1712) 自動計算定義表を参照。"
計画上の集計情報,1713,1041010080,計画上のポイント(合計),first_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,"自動計算(1303+1345+1712) 自動計算定義表を参照。"
計画上の集計情報,1713,1041010080,計画上のポイント(合計),legal_report,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,"自動計算(1303+1345+1712) 自動計算定義表を参照。"
計画上の集計情報,1713,1041010080,計画上のポイント(合計),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,"自動計算(1303+1345+1712) 自動計算定義表を参照。"
実施上の集計情報,1745,1042000022,実施上の継続的な支援の終了日,second_claim,active,○,必須入力項目,年月日,,EVN,,,,,YYYYMMDD
実施上の集計情報,1745,1042000022,実施上の継続的な支援の終了日,second_claim,motivational_equivalent,△,情報を入手した場合に入力,年月日,,EVN,,,,,YYYYMMDD
実施上の集計情報,1745,1042000022,実施上の継続的な支援の終了日,legal_report,active,○,必須入力項目,年月日,,EVN,,,,,YYYYMMDD
実施上の集計情報,1745,1042000022,実施上の継続的な支援の終了日,legal_report,motivational_equivalent,△,情報を入手した場合に入力,年月日,,EVN,,,,,YYYYMMDD
実施上の集計情報,1731,1042010010,継続的な支援の実施回数(個別支援(対面)),second_claim,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1731,1042010010,継続的な支援の実施回数(個別支援(対面)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1731,1042010010,継続的な支援の実施回数(個別支援(対面)),legal_report,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1731,1042010010,継続的な支援の実施回数(個別支援(対面)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1732,1042020010,継続的な支援の合計実施時間(個別支援(対面)),second_claim,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1732,1042020010,継続的な支援の合計実施時間(個別支援(対面)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1732,1042020010,継続的な支援の合計実施時間(個別支援(対面)),legal_report,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1732,1042020010,継続的な支援の合計実施時間(個別支援(対面)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1733,1042010020,継続的な支援の実施回数(個別支援(遠隔)),second_claim,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1733,1042010020,継続的な支援の実施回数(個別支援(遠隔)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1733,1042010020,継続的な支援の実施回数(個別支援(遠隔)),legal_report,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1733,1042010020,継続的な支援の実施回数(個別支援(遠隔)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1734,1042020020,継続的な支援の合計実施時間(個別支援(遠隔)),second_claim,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1734,1042020020,継続的な支援の合計実施時間(個別支援(遠隔)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1734,1042020020,継続的な支援の合計実施時間(個別支援(遠隔)),legal_report,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1734,1042020020,継続的な支援の合計実施時間(個別支援(遠隔)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1735,1042010030,継続的な支援の実施回数(グループ支援(対面)),second_claim,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1735,1042010030,継続的な支援の実施回数(グループ支援(対面)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1735,1042010030,継続的な支援の実施回数(グループ支援(対面)),legal_report,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1735,1042010030,継続的な支援の実施回数(グループ支援(対面)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1736,1042020030,継続的な支援の合計実施時間(グループ支援(対面)),second_claim,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1736,1042020030,継続的な支援の合計実施時間(グループ支援(対面)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1736,1042020030,継続的な支援の合計実施時間(グループ支援(対面)),legal_report,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1736,1042020030,継続的な支援の合計実施時間(グループ支援(対面)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1737,1042010040,継続的な支援の実施回数(グループ支援(遠隔)),second_claim,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1737,1042010040,継続的な支援の実施回数(グループ支援(遠隔)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1737,1042010040,継続的な支援の実施回数(グループ支援(遠隔)),legal_report,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1737,1042010040,継続的な支援の実施回数(グループ支援(遠隔)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1738,1042020040,継続的な支援の合計実施時間(グループ支援(遠隔)),second_claim,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,min,,
